TITLE	
188.0000	0.53765
189.0000	0.52808
190.0000	0.52216
191.0000	0.51449
192.0000	0.50825
193.0000	0.49675
194.0000	0.49077
195.0000	0.48275
196.0000	0.47595
197.0000	0.46949
198.0000	0.46085
199.0000	0.45336
200.0000	0.44637
201.0000	0.44054
202.0000	0.42939
203.0000	0.42489
204.0000	0.41807
205.0000	0.41219
206.0000	0.40147
207.0000	0.39286
208.0000	0.38863
209.0000	0.37816
210.0000	0.36937
211.0000	0.36334
212.0000	0.35825
213.0000	0.35069
214.0000	0.34262
215.0000	0.33391
216.0000	0.32907
217.0000	0.32203
218.0000	0.31502
219.0000	0.30749
220.0000	0.29798
221.0000	0.29453
222.0000	0.28639
223.0000	0.27733
224.0000	0.27197
225.0000	0.26258
226.0000	0.25741
227.0000	0.25036
228.0000	0.24378
229.0000	0.23722
230.0000	0.22893
231.0000	0.22437
232.0000	0.21641
233.0000	0.21156
234.0000	0.20345
235.0000	0.19664
236.0000	0.19161
237.0000	0.18598
238.0000	0.17669
239.0000	0.17372
240.0000	0.16598
241.0000	0.16064
242.0000	0.15732
243.0000	0.15119
244.0000	0.14479
245.0000	0.13954
246.0000	0.13516
247.0000	0.1306
248.0000	0.1272
249.0000	0.12283
250.0000	0.1193
251.0000	0.11633
252.0000	0.11486
253.0000	0.1116
254.0000	0.10957
255.0000	0.1076
256.0000	0.10663
257.0000	0.10522
258.0000	0.10632
259.0000	0.10152
260.0000	0.10347
261.0000	0.10448
262.0000	0.10208
263.0000	0.10178
264.0000	0.10202
265.0000	0.10077
266.0000	0.10129
267.0000	0.10168
268.0000	0.10237
269.0000	0.10306
270.0000	0.10134
271.0000	0.10016
272.0000	0.10128
273.0000	0.10063
274.0000	0.10022
275.0000	0.10132
276.0000	0.10077
277.0000	0.10089
278.0000	0.1016
279.0000	0.10055
280.0000	0.10054
281.0000	0.0991
282.0000	0.10121
283.0000	0.10088
284.0000	0.10125
285.0000	0.10112
286.0000	0.1019
287.0000	0.10157
288.0000	0.10087
289.0000	0.10119
290.0000	0.1022
291.0000	0.10251
292.0000	0.09986
293.0000	0.10065
294.0000	0.10035
295.0000	0.10025
296.0000	0.10303
297.0000	0.10074
298.0000	0.10083
299.0000	0.10156
300.0000	0.10275
