TITLE	
188.0000	0.57341
189.0000	0.56794
190.0000	0.55979
191.0000	0.54952
192.0000	0.54636
193.0000	0.53684
194.0000	0.52985
195.0000	0.52357
196.0000	0.51288
197.0000	0.50632
198.0000	0.50004
199.0000	0.49346
200.0000	0.4839
201.0000	0.47699
202.0000	0.47205
203.0000	0.46176
204.0000	0.45638
205.0000	0.44783
206.0000	0.44172
207.0000	0.43617
208.0000	0.42578
209.0000	0.42099
210.0000	0.41123
211.0000	0.40561
212.0000	0.39786
213.0000	0.39168
214.0000	0.3871
215.0000	0.38
216.0000	0.36865
217.0000	0.36208
218.0000	0.35692
219.0000	0.34673
220.0000	0.34012
221.0000	0.334
222.0000	0.32591
223.0000	0.31909
224.0000	0.31359
225.0000	0.30586
226.0000	0.2978
227.0000	0.29049
228.0000	0.28232
229.0000	0.27699
230.0000	0.26984
231.0000	0.2644
232.0000	0.25676
233.0000	0.2481
234.0000	0.24265
235.0000	0.23665
236.0000	0.22969
237.0000	0.22439
238.0000	0.21655
239.0000	0.2107
240.0000	0.2051
241.0000	0.19599
242.0000	0.19242
243.0000	0.18387
244.0000	0.17859
245.0000	0.17216
246.0000	0.1654
247.0000	0.15923
248.0000	0.15352
249.0000	0.14798
250.0000	0.14313
251.0000	0.13648
252.0000	0.1315
253.0000	0.12864
254.0000	0.12236
255.0000	0.11851
256.0000	0.1132
257.0000	0.10684
258.0000	0.10363
259.0000	0.10047
260.0000	0.09727
261.0000	0.09234
262.0000	0.09274
263.0000	0.08712
264.0000	0.08619
265.0000	0.08517
266.0000	0.08348
267.0000	0.08151
268.0000	0.08135
269.0000	0.07769
270.0000	0.07728
271.0000	0.07691
272.0000	0.07767
273.0000	0.07635
274.0000	0.07744
275.0000	0.07749
276.0000	0.07599
277.0000	0.07443
278.0000	0.0743
279.0000	0.07459
280.0000	0.07487
281.0000	0.07531
282.0000	0.07405
283.0000	0.07429
284.0000	0.07424
285.0000	0.07392
286.0000	0.0741
287.0000	0.07491
288.0000	0.07552
289.0000	0.07294
290.0000	0.07435
291.0000	0.07353
292.0000	0.07451
293.0000	0.0745
294.0000	0.07531
295.0000	0.0737
296.0000	0.07381
297.0000	0.07459
298.0000	0.07512
299.0000	0.07502
300.0000	0.07335
